Molecule ChEMBL ID,Smiles,IC50_nM,pIC50
CHEMBL5787143,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cccc(C(=O)N5CCOCC5)c4)n3)c3ccccc23)cc1,17.0,7.77
CHEMBL4074524,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(N)cc3)c2)[nH]1,17.0,7.77
CHEMBL2177221,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1ccc2c(c1)OCc1ccccc1C2=O,17.0,7.77
CHEMBL1089655,CC(C)Nc1nccc(N(CCCCN)C(=O)c2ccc3c(c2)CCO3)n1,17.0,7.77
CHEMBL2041958,CC(C)Nc1cc(-c2oc3ccccc3c(=O)c2-c2ccc(F)cc2)ccn1,17.0,7.77
CHEMBL1916524,CC(=O)N1CCC(c2cc(-c3ccccc3Cl)c3cc[n+]([O-])c(-c4c(F)cccc4F)c3n2)CC1,17.0,7.77
CHEMBL143134,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCc3ccncc3)c3ccccc23)cc1,17.0,7.77
CHEMBL4085536,CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)cc2)cc1,17.0,7.77
CHEMBL1929219,CC(C)(C)c1cc(C(=O)N2CCNS(=O)(=O)CC2)c(NC(=O)Nc2ccc3ccccc3c2)s1,18.0,7.75
CHEMBL4476320,Cc1ccc(C(=O)N[C@@H](CCC2CCCCC2)C(N)=O)cc1NC(=O)c1cnn(-c2ccccc2C)c1,18.0,7.75
CHEMBL5781179,COc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)nn4-c4ccc(C)cc4)c4ccccc34)n2)cc(C(=O)NCCN2CCOCC2)c1,18.0,7.75
CHEMBL5091052,Nc1ccccc1Nc1ccc2c(c1)CCc1ccc(C(=O)NCCN3CCOCC3)cc1C2=O,18.0,7.75
CHEMBL1272162,COc1ccc(/C=C/C(=O)Nc2cc(-c3c(-c4ccc(F)cc4)nc(SC)n3C)ccn2)cc1,18.0,7.75
CHEMBL5071182,Nc1ccccc1Nc1ccc2c(c1)CCc1ccc(C(=O)NCCN3CCNCC3)cc1C2=O,18.0,7.75
CHEMBL3891402,CC(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,18.0,7.75
CHEMBL459934,CC(C)C(C)Nc1cc(-c2[nH]c(SC[C@H](O)CO)nc2-c2ccc(F)cc2)ccn1,18.0,7.75
CHEMBL4476843,O=C(Nc1cc(-c2[nH]c(-c3ccco3)nc2-c2ccc(F)cc2)ccn1)C1CC1,18.0,7.75
CHEMBL1929215,CC(C)(C)c1cc(C(=O)N2CCNC(=O)CC2)c(NC(=O)Nc2cccc3ccccc23)s1,18.0,7.75
CHEMBL4476724,O=C(Nc1cc(-c2[nH]c(Cc3ccccc3)nc2-c2ccc(F)cc2)ccn1)C1CC1,18.0,7.75
CHEMBL4446355,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)[C@H]3C[C@@H](Cl)C3)c2)[nH]1,18.0,7.75
CHEMBL378328,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(Cl)cc3)cn12,17.7,7.75
CHEMBL1807590,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccn(C)c3)c(C)c12,18.0,7.75
CHEMBL261075,CNC(=O)c1ccc(C)c(Nc2nc(C)nc3c2cnn3-c2ccccc2)c1,18.0,7.75
CHEMBL1254428,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,18.0,7.75
CHEMBL183630,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2cscn2)cc1,18.0,7.75
CHEMBL1909657,Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCC3)c2)[nH]1,18.0,7.75
CHEMBL5999321,CC(=O)Nc1cc(CCc2cnc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3cccc(F)c3)s2)ccn1,18.0,7.75
CHEMBL5956485,COCCOCCOCCOCCOc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)C)nn4-c4cccc(CP(C)(C)=O)c4)c4ccccc34)n2)cc(OC)c1,18.0,7.75
CHEMBL478649,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,18.0,7.75
CHEMBL5837576,COc1c(NC(=O)Nc2ccc(Oc3ccnc(NCc4ccccn4)c3)c3ccccc23)cc(C(C)(C)C)cc1C(=O)NC1COC1,18.0,7.75
CHEMBL599799,CN(C)C(=O)C(=O)c1c[nH]c2cc(Cl)c(C(=O)N3CCC(Cc4ccc(F)cc4)CC3)cc12,18.0,7.75
CHEMBL1773421,CC(C)[S+]([O-])c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC3CCCCC3)c2)[nH]1,18.0,7.75
CHEMBL213501,CC(C)Oc1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,17.9,7.75
CHEMBL2316197,COC(=O)CC[C@H](NC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2)C(=O)OC,18.0,7.75
CHEMBL3915981,Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4cccc(CN5CCCC5=O)c4)c4ccccc34)n2)cc2cn[nH]c12,18.0,7.75
CHEMBL4076787,COC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)c(NC(=O)C4CC4)c3)cc1OC2,17.6,7.75
CHEMBL319716,CNc1nccc(-c2c(-c3ccc(F)cc3)ncn2[C@H]2CC[C@H](O)CC2)n1,18.0,7.75
CHEMBL1800911,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,18.0,7.75
CHEMBL440566,Clc1ccccc1Nc1ccc2c(-c3ccccc3)[nH]nc2c1,18.0,7.75
CHEMBL211678,Fc1ccc(-c2ncoc2-c2ccc3nnc(C4CCC4)n3c2)cc1,17.7,7.75
CHEMBL1766497,O=c1[nH]c2nc(NC3CCOCC3)ncc2cc1Oc1ccc(F)cc1F,18.0,7.75
CHEMBL376506,CONC(=O)c1ccc(C)c(Nc2nc(N(C)CC(C)(C)C)nc(N3CCNCC3)n2)c1,18.0,7.75
CHEMBL3695570,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)c3ncccc23)n(-c2ccccc2)n1,18.0,7.75
CHEMBL3780714,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCc3ccnc(NS(C)(=O)=O)c3)c3ccccc23)cc1,18.0,7.75
CHEMBL1213924,Cc1ccc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,18.4,7.74
CHEMBL377875,Cc1cccc(-c2ncoc2-c2ccc3nnc(C(C)C)n3c2)c1,18.3,7.74
CHEMBL4452444,NC(=O)c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,19.0,7.72
CHEMBL5908310,COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)ccn2)cc(OC)c1C(=O)NCCOCCOCCO,19.0,7.72
CHEMBL1773510,CC(C)[C@H](C)Nc1cc(-c2[nH]c([S@@+](C)[O-])nc2-c2ccc(F)cc2)ccn1,19.0,7.72
CHEMBL128756,Cc1cccc(Cl)c1N1C(=O)NCc2nc(Sc3ccc(F)cc3)ccc21,19.0,7.72
CHEMBL1089172,O[C@H]1CCC[C@@H]1N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,19.0,7.72
CHEMBL3957923,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nc(C(=O)NCCN6CCOCC6)c5c4)n3)c3ccccc23)cc1,19.0,7.72
CHEMBL492295,COC(=O)CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)C(C)C)c2)[nH]1,19.0,7.72
CHEMBL5759964,COCC(=O)Nc1cc(Oc2ccc(NC(=O)Nc3cc(C4(C)COC4)cn3-c3ccc(C)cc3)c(F)c2)ccn1,19.0,7.72
CHEMBL4455711,Cc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,19.0,7.72
CHEMBL1929235,CC(C)(C)c1cc(C(=O)N2CCC(=O)N(CCC(N)=O)CC2)c(NC(=O)Nc2cccc(Cl)c2Cl)s1,19.0,7.72
CHEMBL14682,Cc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,19.0,7.72
CHEMBL5895837,Cc1cccc(-c2nc(-c3ccccc3Br)[nH]c2C2=CCOCC2)c1,19.0,7.72
CHEMBL4457096,O=C(Nc1cc(-c2[nH]cnc2-c2ccc(F)cc2)ccn1)C1CC1,19.0,7.72
CHEMBL569114,COc1ccc(/C=C/C(=O)Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c(OC)c1,19.0,7.72
CHEMBL95692,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,19.0,7.72
CHEMBL4474740,Cc1nc(-c2ccc(F)c(F)c2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,19.0,7.72
CHEMBL274064,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,19.0,7.72
CHEMBL3218973,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccccc3)c2)[nH]1,19.0,7.72
CHEMBL1807465,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cccnc3)c(C)c12,19.0,7.72
CHEMBL1807454,CCCC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,19.0,7.72
CHEMBL1271889,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCCI,19.0,7.72
CHEMBL261285,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1ncnn2cc(C(=O)N[C@@H](C)c3ccccc3)c(C)c12,19.0,7.72
CHEMBL3940079,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)ncn5C)n3)c3ccccc23)cc1,19.0,7.72
CHEMBL2316195,CN1CCN(CCCNC(=O)c2ccc3c(c2)C(=O)c2ccc(Nc4ccc(F)cc4F)cc2CC3)CC1,19.0,7.72
CHEMBL275798,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccccc3)n2)cc1,19.2,7.72
CHEMBL5705827,CCN1CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Oc4ccnc5[nH]ccc45)c3)cc2C(F)(F)F)CC1,19.5,7.71
CHEMBL4103486,CNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3cc(NC(=O)C4CC4)ccc3C)cc1CC2,19.3,7.71
CHEMBL386742,Fc1ccc(-c2ncoc2-c2ccc3nncn3c2)cc1,19.5,7.71
CHEMBL425265,CC(C)N1CCN(c2nc(-c3ccc(Cl)cc3Cl)c3c(n2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1,20.0,7.7
CHEMBL403941,CC(C)Nc1nc2ccc(-c3ccnn3-c3ccccc3F)cc2s1,20.0,7.7
CHEMBL5941528,Fc1ccc(-c2nc(-c3ccccc3F)[nH]c2-c2ccncc2)cc1,20.0,7.7
CHEMBL264502,Cc1nc(COc2ccc(C(=O)Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)cc2)cs1,20.0,7.7
CHEMBL550701,COCCOc1ccc(-c2c(N)c(C(=O)c3ccc(F)cc3F)cc[n+]2[O-])c(C)c1,20.0,7.7
CHEMBL2182087,O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1ccsc1,20.0,7.7
CHEMBL6046263,COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)ccn2)ccc1C(=O)NCCCN1CCN(C)CC1,20.0,7.7
CHEMBL5963357,Cc1cccc(-c2nc(-c3ccc([N+](=O)[O-])cc3)[nH]c2C2=CCOCC2)c1,20.0,7.7
CHEMBL3219237,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3c3ccccc3)c2)[nH]1,20.0,7.7
CHEMBL5890919,COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)ccn2)ccc1C(=O)NCCN1CCCCC1,20.0,7.7
CHEMBL2152957,CC1(C)OC[C@H](COc2ccc3c(c2)CCc2cc(Nc4ccc(F)cc4F)ccc2C3=O)O1,20.0,7.7
CHEMBL5090129,Nc1ccccc1Nc1ccc2c(c1)CCc1ccc(C(=O)NCCc3ccccc3)cc1C2=O,20.0,7.7
CHEMBL2385557,Cc1cccc(-c2nc(-c3ccc4ccccc4c3F)[nH]c2-c2ccncc2)c1,20.0,7.7
CHEMBL1797217,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1ccc(CNC(=O)CO)cc1,20.0,7.7
CHEMBL377165,Fc1ccc(-c2ncoc2-c2ccc3nnc(Cc4ccccc4)n3c2)cc1,19.9,7.7
CHEMBL2152969,O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2c(OC[C@H](O)CO)cccc21,20.0,7.7
CHEMBL4779584,Cc1cccc(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3[nH]ncc3c2)n1,20.0,7.7
CHEMBL193247,CS(=O)(=O)O.CS(=O)(=O)O.Nc1nc2ccc(-c3[nH]c(-c4c(F)cccc4F)nc3-c3ccccc3)cc2n1S(=O)(=O)C1CCCC1,19.9,7.7
CHEMBL255083,CCCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)COC)ccc3C)c2c1C,20.0,7.7
CHEMBL484550,Cc1oc(C(C)(C)C)cc1C(=O)C(=O)Nc1ccc(-c2ccc(CN3CCOCC3)nc2)c2ccccc12,20.0,7.7
CHEMBL160618,CN1CCC(c2cc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)CC1,20.0,7.7
CHEMBL184271,COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(N5CCOCC5)c4)ccc3C)c2cc1OCCN1CCOCC1,20.0,7.7
CHEMBL5873352,COCCOCCOCCNC(=O)c1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(CNC(=O)CN(C)C)c4OC)c4ccccc34)ccn2)cc(OC)c1,20.0,7.7
CHEMBL3972709,Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(OCCN5CCOCC5)nc4)c4ccccc34)n2)cc2cn[nH]c12,20.0,7.7
CHEMBL481918,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC3CCC(C)CC3)c2)[nH]1,20.0,7.7
CHEMBL4747984,Cc1ccc(C(=O)NC2CC2)cc1-n1ccnc(N[C@@H](c2ccccc2)[C@@H](C)CN(C)C)c1=O,19.95,7.7
CHEMBL186791,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccncc2)cc1,20.0,7.7
CHEMBL14125,Oc1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1,20.0,7.7
CHEMBL2058046,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2Oc2ccnc(Cl)n2)cc1,20.0,7.7
CHEMBL376045,NCC(=O)NCCCN(c1ccc(=O)n(-c2ccccc2Cl)n1)c1ccccc1Cl,20.0,7.7
CHEMBL14300,COc1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1,19.95,7.7
CHEMBL221700,O=C(NCCCN(c1ccc(=O)n(-c2ccccc2Cl)n1)c1ccccc1Cl)C1CCC(C(F)(F)F)CC1,20.0,7.7
CHEMBL2316487,O=C1c2ccc(Nc3ccc(F)c(NC(=O)C4CCOC4)c3)cc2CCc2ccc(OCCO)cc21,20.0,7.7
CHEMBL5826460,COc1ccc(-n2nc(C(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cc(Cl)cc(C(=O)NCCN5CCOCC5)c4)n3)c3ccccc23)cc1,20.0,7.7
CHEMBL4458096,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC(=O)C3)c2)[nH]1,20.0,7.7
CHEMBL1800919,Cc1ccc(C(=O)NC(C)C)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,20.0,7.7
CHEMBL2177224,O=C(Nc1cc(Nc2ccc3c(c2)OCc2ccccc2C3=O)ccc1F)c1ccccc1,20.0,7.7
CHEMBL1825146,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCN(S(C)(=O)=O)CC1,20.0,7.7
CHEMBL482086,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC3CCCCC3)c2)[nH]1,20.0,7.7
CHEMBL4473730,O=C(Nc1cc(-c2[nH]c(CCc3ccccc3)nc2-c2ccc(F)cc2)ccn1)C1CC1,20.0,7.7
CHEMBL4437018,O=C(Nc1cc(-c2[nH]c(SCc3ccccc3)nc2-c2ccc(F)cc2)ccn1)C1CCCC1,20.0,7.7
CHEMBL518964,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)CCCC(C)C)c2)[nH]1,20.0,7.7
CHEMBL2152943,CC1(C)OC[C@H](COc2ccc3c(c2)C(=O)c2ccc(Nc4ccc(F)cc4F)cc2CC3)O1,20.0,7.7
CHEMBL4798320,CCC(C)NC(=O)[C@H](CCC1CCCCC1)NC(=O)c1ccc(CNC(=O)c2cnn(-c3ccccc3)c2N)cc1,20.0,7.7
CHEMBL1784174,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)N[C@H](C)C(C)C)cn1,19.95,7.7
CHEMBL3218963,O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc3n2CCS3)ccn1)C1CC1c1ccccc1,20.0,7.7
CHEMBL2152793,O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2ccc(O)cc21,20.0,7.7
CHEMBL197983,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(N)c2)s1,20.0,7.7
CHEMBL1766501,CS(=O)(=O)CCn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,20.0,7.7
CHEMBL2152954,COc1ccc2c(c1)CCc1cc(Nc3ccc(F)cc3F)ccc1C2=O,20.0,7.7
CHEMBL365688,Cc1ccc(NC(=O)c2cc(N3CCOCC3)cc(C(F)(F)F)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,20.0,7.7
CHEMBL258150,CS(=O)(=O)O.Cc1nc(-c2ccccc2)c(-c2ccc3nc(N)n(S(=O)(=O)C(C)C)c3c2)[nH]1,20.4,7.69
CHEMBL607089,Cc1ccc(C(=O)NCCO)cc1-c1nnc2ccc(Sc3ccc(F)cc3F)cn12.Cl,20.5,7.69
CHEMBL5752298,CC(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4cc(C#N)cc(OCCN5CCOCC5)c4)n3)c3ccccc23)n(-c2cccc(CP(C)(C)=O)c2)n1,21.0,7.68
CHEMBL4571942,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CCC(=O)C3)c2)[nH]1,21.0,7.68
CHEMBL5791758,COCCOCCOCCOc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)C)nn4-c4cccc(CP(C)(C)=O)c4)c4ccccc34)n2)cc(OC)c1,21.0,7.68
CHEMBL3695582,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)c3ccccc23)cc1,21.0,7.68
CHEMBL3943340,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cccc5[nH]ncc45)n3)c3ccccc23)cc1,21.0,7.68
CHEMBL356756,COCCn1c(-c2ccncc2)c(-c2ccc(F)cc2)c2ncccc21,21.0,7.68
CHEMBL1766490,Cn1c(=O)c(-c2ccccc2Cl)cc2cnc(NC3CCOCC3)nc21,21.0,7.68
CHEMBL1208953,CNc1nccc(Nc2ccc(C(=O)C(=O)Nc3cc(C(C)(C)C)cc(NS(C)(=O)=O)c3OC)c3ccccc23)n1,21.0,7.68
CHEMBL516127,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCc2ccc(N3CCN(C)CC3)cc2)cc1,21.0,7.68
CHEMBL427233,CNc1ncc2cc(-c3cc(C(=O)Nc4cccc5c4CCC5)ccc3C)ccc2n1,21.0,7.68
CHEMBL551717,Cc1ccccc1-c1c(N)c(C(=O)c2ccc(F)cc2F)cc[n+]1[O-],21.0,7.68
CHEMBL256924,CC(C)Nc1nc2ccc(-c3ocnc3-c3ccccc3)cc2s1,21.0,7.68
CHEMBL155508,CCNC(=O)Nc1ccccc1Nc1ccc(C(=O)c2ccccc2C)c(Cl)c1,21.0,7.68
CHEMBL193305,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)ncn3C)cc21,20.7,7.68
CHEMBL2041959,CCCCNc1cc(-c2oc3ccccc3c(=O)c2-c2ccc(F)cc2)ccn1,21.0,7.68
CHEMBL5806948,COCCC(=O)Nc1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)ccc3Cl)c(F)c2)ccn1,21.0,7.68
CHEMBL410667,CCCCNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2)c1,21.0,7.68
CHEMBL3087484,O=C1c2ccc(OCC[C@@H](O)CO)cc2COc2cc(Nc3ccc(F)cc3F)ccc21,21.0,7.68
CHEMBL521091,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NCC(C)O)c2)[nH]1,21.0,7.68
CHEMBL5814629,COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)ccn2)ccc1C(=O)NC1CCN(C)CC1,21.0,7.68
CHEMBL5080831,O=C(NCCc1ccc(F)cc1)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2,21.0,7.68
CHEMBL5092818,O=C(NCCc1ccccc1)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2,21.0,7.68
CHEMBL5818488,COCCOCCOCCNC(=O)c1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(CNC(C)=O)c4OC)c4ccccc34)ccn2)cc(OC)c1,21.0,7.68
CHEMBL1802638,CNC(=O)c1ccc(OC)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,21.0,7.68
CHEMBL6062330,COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(CC(N)=O)c4OC)c4ccccc34)ccn2)cc(C(=O)NCCN2CCOCC2)c1,21.0,7.68
CHEMBL1773504,CC(C)[S@+]([O-])c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC3CCCCC3)c2)[nH]1,21.0,7.68
CHEMBL402537,CC(C)Nc1nc2ccc(-c3ccnn3-c3ccccc3)cc2s1,21.0,7.68
CHEMBL213522,CCc1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,21.6,7.67
CHEMBL1945715,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3c(F)cccc3F)n2n(C)c1=O,21.4,7.67
CHEMBL328252,COC(=O)c1cc(-c2ccc(F)cc2)c2c(c1)N(c1c(Cl)cccc1Cl)C(=O)NC2,22.0,7.66
CHEMBL1209013,COc1c(C#N)cc(C(C)(C)C)cc1NC(=O)C(=O)c1ccc(-c2ccnc(C)c2)c2ccccc12,22.0,7.66
CHEMBL258418,CNC(=O)c1ccc(C)c(NC(=O)c2cnc(NCCOC)s2)c1,22.0,7.66
CHEMBL5079157,CC(NC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2)C1CCCCC1,22.0,7.66
CHEMBL4093282,CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)c(C)c2)cc1,22.0,7.66
CHEMBL6056017,C#Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(OC)cc4)c4ccccc34)n2)cc(C(=O)NCCN2CCOCC2)c1,22.0,7.66
CHEMBL1272217,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)Cc3ccc(Cl)cc3)c2)n1C,22.0,7.66
CHEMBL5813418,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cc(Br)cc(C(=O)NCCN5CCOCC5)c4)n3)c3ccccc23)cc1,22.0,7.66
CHEMBL3933021,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)nc2)n1,22.0,7.66
CHEMBL3086681,CC(=O)OCCOc1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1OC2,22.0,7.66
CHEMBL4745922,Nc1c(C(=O)NCc2ccc(C(=O)N[C@@H](CCC3CCCCC3)C(=O)NCc3ccncc3)cc2)cnn1-c1ccccc1,21.7,7.66
CHEMBL1078859,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1ccc(C(N)=O)cc1,22.0,7.66
CHEMBL1258182,CCCNc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,22.0,7.66
CHEMBL4553144,COc1ccc(-c2nn(-c3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)cc2-c2ccncc2)cc1Cl,22.0,7.66
CHEMBL1929227,CC(C)(C)c1cc(C(=O)N2CCNC(=O)CC2)c(NC(=O)Nc2ccc3c(c2)OCO3)s1,22.0,7.66
CHEMBL4740565,Nc1c(C(=O)NCc2ccc(C(=O)N[C@@H](CCC3CCCCC3)C(=O)Nc3ccc(F)cc3)cc2)cnn1-c1ccccc1,22.1,7.66
CHEMBL336001,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCn3ccnc3)c3ccccc23)cc1,22.0,7.66
CHEMBL3900690,CC(C)[C@H](NCCc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)OC1CCCC1,22.0,7.66
CHEMBL4784528,CNC(=O)[C@H](CCC1CCCCC1)NC(=O)c1ccc(CNC(=O)c2cnn(-c3ccccc3)c2N)cc1,21.9,7.66
CHEMBL405401,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,22.0,7.66
CHEMBL483192,Cc1oc(C(C)(C)C)cc1C(=O)C(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12,22.0,7.66
