Molecule ChEMBL ID,Smiles,IC50_nM,pIC50
CHEMBL3940387,CC(C)c1c2cc(-c3ccnc(N[C@H]4CC[C@H](NC5CCOCC5)CC4)n3)ccc2nn1C,400.0,6.4
CHEMBL5517681,CC(=O)Nc1ccc(CNc2nc(N3CCC[C@H](O)C3)nc3c(C(C)C)cnn23)cc1,397.9,6.4
CHEMBL3109949,COc1ccc(Nc2cc3[nH]c(-c4cn[nH]c4)cc3cn2)cc1,400.0,6.4
CHEMBL1802728,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,400.0,6.4
CHEMBL5199065,CCC(CC)c1cc(N[C@H]2CC[C@H](N)C2)n2nccc2n1,396.0,6.4
CHEMBL3787112,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,410.0,6.39
CHEMBL102241,COc1ccc(-c2cc(Nc3ccc(S(N)(=O)=O)cc3)[nH]n2)cc1F,407.0,6.39
CHEMBL5512517,CC[C@@H](CO)Nc1cc(NCc2ccc(NC(C)=O)cc2)n2ncc(C(C)C)c2n1,402.6,6.39
CHEMBL3921855,COc1cc(F)ccc1-c1nc(Nc2cccc(CS(=N)(=O)C3CC3)c2)ncc1F,410.0,6.39
CHEMBL3976450,CCS(=N)(=O)Cc1cccc(Nc2ncc(F)c(-c3ccc(F)cc3OC)n2)c1,410.0,6.39
CHEMBL569720,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(C#N)nc2C)n[nH]1,410.0,6.39
CHEMBL2035045,CN1C/C=C/COCc2cncc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,420.0,6.38
CHEMBL6044246,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(=O)N(C)C)C5)ncc3F)cc2n1C1CC1,413.0,6.38
CHEMBL5517691,CC(=O)Nc1ccc(CNc2nc(O[C@@H]3CCCNC3)nc3c(C(C)C)cnn23)cc1,412.15,6.38
CHEMBL248370,CCNC(=O)N1CCC(Nc2ncc(C#N)c(-c3c[nH]c4cc(F)ccc34)n2)CC1,412.0,6.38
CHEMBL5436482,COc1cccc(NC(=S)N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)c1,425.83,6.37
CHEMBL365209,Nc1nc2ccc(C(=O)c3ccccc3Cl)cn2c1C(=O)c1c(F)cccc1F,428.0,6.37
CHEMBL3916775,CNC(=O)N=S(C)(=O)Cc1cccc(Nc2ncc(F)c(-c3ccc(F)cc3OC)n2)c1,430.0,6.37
CHEMBL1630108,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO,440.0,6.36
CHEMBL5558295,CC(=O)Nc1ccc(CNc2nc(O[C@H]3CCCNC3)nc3c(C(C)C)cnn23)cc1,433.6,6.36
CHEMBL141247,O=C(Nc1ccccn1)Nc1cccc2c1[C@H]1CCCN1C2=O,440.0,6.36
CHEMBL361196,O=C(Nc1ncnc2oc(-c3cccnc3)cc12)C1CC1,440.0,6.36
CHEMBL5518081,CC(=O)Nc1ccc(CNc2nc(NC3COC3)nc3c(C(C)C)cnn23)cc1,436.8,6.36
CHEMBL5439522,Cn1cc(CCNc2ccc([N+](=O)[O-])cc2C(=O)O)c2ccc(Cl)cc21,440.0,6.36
CHEMBL1630107,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,440.0,6.36
CHEMBL189937,Cc1c(Br)c(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCNCC4)cc3)ncc12,439.0,6.36
CHEMBL182419,O=C(Nc1ncnc2oc(-c3cccnc3)cc12)C1CCCC1,450.0,6.35
CHEMBL1800463,Nc1nc(NCCN2CCOCC2)cc(-c2cc(N3C[C@H](O)[C@@H](O)C3)ccc2O)n1,450.0,6.35
CHEMBL2064628,CN(C)C[C@@H](OC(=O)N1Cc2c(NC(=O)C(C)(C)C)n[nH]c2C1(C)C)c1ccccc1,450.0,6.35
CHEMBL5832698,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1,444.0,6.35
CHEMBL1800453,CCCCCCc1cc(-c2cc(N3C[C@H](O)[C@@H](O)C3)ccc2O)nc(N)n1,450.0,6.35
CHEMBL521871,CN(C)CC(O)COc1ccc(Nc2nccc(-c3cnn4nc(N5CCOCC5)ccc34)n2)cc1,450.0,6.35
CHEMBL2158861,CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4ccc(C)c(S(=O)(=O)N(C)C)c4)n3)ccn2)cc1,460.0,6.34
CHEMBL578201,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1,460.0,6.34
CHEMBL5190590,CNS(=O)(=O)c1ccc(Nc2ncc3c(n2)N(c2cc(F)ccc2Cl)C(=O)C32CC2)cc1,460.0,6.34
CHEMBL5203908,CNS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H](C)C2CC2)C(=O)C32CC2)cc1,460.0,6.34
CHEMBL5404411,COc1ccc(Cc2nnc(N3CCN(C(=O)c4ccccc4)CC3)c3ccccc23)cc1,455.48,6.34
CHEMBL1630117,O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,460.0,6.34
CHEMBL189047,C[C@@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCNC2=O)cc1,455.0,6.34
CHEMBL188074,COc1cccc(OC)c1C(=S)c1c(N)nc2ccc(C(=O)c3c(F)cccc3F)cn12,462.0,6.33
CHEMBL5402829,O=C(Nc1cnccc1-c1ccc(F)cc1)c1ccnc(Nc2ccc(F)cc2)n1,470.0,6.33
CHEMBL5202653,CC(=O)N(c1ccc(-c2cnn(C)c2)cc1)C1CCC(Nc2ccc(C#N)cn2)CC1,470.0,6.33
CHEMBL402548,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,462.0,6.33
CHEMBL260928,O=C(Nc1n[nH]c2cc(-c3ccsc3)ccc12)C1CC1,484.0,6.32
CHEMBL3644031,CS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(OC3CCCCC3)n2)cc1,480.0,6.32
CHEMBL5274920,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(NC(=O)[C@@H](N)Cc5ccccc5)c4)cc23)cc1,477.0,6.32
CHEMBL4742985,NC(=O)c1cccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)c1,480.0,6.32
CHEMBL3354192,COC1CCN(c2nccc(Nc3cc4c(C(C)C)n[nH]c4cn3)n2)CC1,476.0,6.32
CHEMBL103039,NS(=O)(=O)c1ccc(Nc2cc(-c3cccc(N4CCOCC4)c3)[nH]n2)cc1,490.0,6.31
CHEMBL3822858,COc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,494.0,6.31
CHEMBL254050,CC(=O)N1CCN(C(=O)c2cc(Sc3cnc(Nc4cccc(Br)n4)s3)ccc2C)CC1,490.0,6.31
CHEMBL193456,CN(C)S(=O)(=O)c1ccc(Nc2ccc(C(=O)c3c(F)cccc3F)c(N)n2)cc1,500.0,6.3
CHEMBL496568,CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@@H](N)CC3)s2)o1,503.0,6.3
CHEMBL5285145,N[C@@H](COc1cncc(-c2ccc3[nH]nc(NC(=O)c4ccccc4)c3c2)c1)Cc1ccccc1,499.0,6.3
CHEMBL257625,CCNc1ccc2[nH]nc(NC(=O)Cc3ccccc3)c2c1,500.0,6.3
CHEMBL107530,Nc1nc(Nc2cccc(Br)c2)nc(OCC2CCCCC2)c1N=O,500.0,6.3
CHEMBL1172241,Cc1cc(CNC(=O)c2nn(CCCN)c3c2CCc2cnc(Nc4cccc(CC(=O)N(C)C)c4)nc2-3)ccn1,500.0,6.3
CHEMBL3352835,COC1CCN(c2nccc(Nc3cc(NC(=O)c4c(Cl)cccc4Cl)ccn3)n2)CC1,503.0,6.3
CHEMBL260929,O=C(Nc1n[nH]c2cc(-c3ccc[nH]3)ccc12)C1CC1,497.0,6.3
CHEMBL100391,CN(C)CC(O)COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1,500.0,6.3
CHEMBL333605,O=C(Nc1cc(C2CC2)[nH]n1)c1cccc(C(F)(F)F)c1,500.03,6.3
CHEMBL1957228,COc1ccc(-c2ocnc2C(=O)NCc2ccnnc2)cc1Cl,501.19,6.3
CHEMBL1957092,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1F,501.19,6.3
CHEMBL477063,COc1cnc(CN/C=C2\C(=O)NC(=O)c3ccc(I)cc32)cc1O,500.0,6.3
CHEMBL1957091,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1Cl,501.19,6.3
CHEMBL1957231,COc1ccc(-c2ocnc2C(=O)NCc2ccn3ccnc3c2)cc1Cl,501.19,6.3
CHEMBL2011941,O=C(NCCCNc1c(Br)cnc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc12)C1CCC1,518.0,6.29
CHEMBL3959867,CCOc1cc(F)ccc1-c1nc(Nc2cc(F)cc(CS(C)(=N)=O)c2)ncc1F,510.0,6.29
CHEMBL5417190,COc1ccc(Cc2nnc(N3CCN(C(=O)Nc4ccccc4)CC3)c3ccccc23)cc1,515.17,6.29
CHEMBL5396190,COc1ccc(Cc2nnc(N3CCN(C(=S)Nc4ccccc4)CC3)c3ccccc23)cc1,523.59,6.28
CHEMBL522563,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)c1ccc(F)cc1,530.0,6.28
CHEMBL3354191,COC1CCN(c2nccc(Nc3cc4c(cn3)c(N)nn4C(C)C)n2)CC1,530.0,6.28
CHEMBL251795,Cc1ccc(Sc2cnc(Nc3cccc(Br)n3)s2)cc1C(=O)N1CCN(C(=O)[C@H](C)N)CC1,520.0,6.28
CHEMBL57639,O=C1Nc2ccc(Br)cc2/C1=C/c1[nH]cc2c1CCNC2=O,530.0,6.28
CHEMBL2042042,C[C@@H](/C=C\C(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O,530.0,6.28
CHEMBL2158865,CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4ccc(Cl)c(S(=O)(=O)N(C)C)c4)n3)ccn2)cc1,520.0,6.28
CHEMBL509772,CC(C)(C)c1cnc(CSc2cnc(NC3CCNCC3)s2)o1,538.0,6.27
CHEMBL254895,Cc1ccc(Sc2cnc(Nc3cccc(Br)n3)s2)cc1C(=O)N1CCN(C(=O)CN)CC1,540.0,6.27
CHEMBL3965161,COc1cc(F)ccc1-c1nc(Nc2cccc(CS(C)(=N)=O)c2)ncc1F,540.0,6.27
CHEMBL5436647,COc1ccc(Cc2nnc(N3CCN(C(=S)Nc4ccc(Cl)cc4)CC3)c3ccccc23)cc1,533.56,6.27
CHEMBL289422,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1[C@H]1CC[C@@H]3O1,540.0,6.27
CHEMBL392614,CCNC(=O)N1CCC[C@H](Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,555.0,6.26
CHEMBL3822943,CCOc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,545.0,6.26
CHEMBL2348159,Nc1nccc(-n2cc(-c3cc[nH]n3)c3cnccc32)n1,550.0,6.26
CHEMBL245535,CC(=O)NCC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,551.0,6.26
CHEMBL5270227,N[C@H](Cc1ccccc1)C(=O)Nc1cncc(-c2ccc3[nH]nc(NC(=O)c4ccccc4)c3c2)c1,550.0,6.26
CHEMBL489833,Cn1cc(C2=C(c3coc4cc(CO)ccc34)C(=O)NC2=O)c2cc(Br)ccc21,550.0,6.26
CHEMBL186952,Nc1nc2ccc(C(=O)c3c(F)cccc3F)cn2c1C(=O)c1cccs1,547.0,6.26
CHEMBL1234085,CNS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,560.0,6.25
CHEMBL2158011,CCN(CC)S(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)c1,560.0,6.25
CHEMBL5762588,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(C)(C)N)C5)ncc3F)cc2n1C1CC1,567.0,6.25
CHEMBL5848732,Cc1nc2c(F)cc(-c3nc(Nc4ncc5c(n4)CCNC5)ncc3F)cc2n1C(C)C,558.0,6.25
CHEMBL3934755,CCOC(=O)N=S(C)(=O)Cc1cc(F)cc(Nc2ncc(F)c(-c3ccc(F)cc3OC)n2)c1,560.0,6.25
CHEMBL396614,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)c(Cl)c3)o2)S1,570.0,6.24
CHEMBL5280467,O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@H](CO)c4ccccc4)c3)cc12)c1ccccc1,577.0,6.24
CHEMBL5559108,CC[C@H](CO)Nc1nc(NCc2ccc(NC(=O)C3(F)CC3)cc2)n2ncc(C(C)C)c2n1,571.5,6.24
CHEMBL563150,Cn1nc(C(=O)Nc2ccccc2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,574.0,6.24
CHEMBL4527978,CC/C=N/c1c(C#N)c2n(c1C(=O)Nc1ccccc1)CCC2,580.0,6.24
CHEMBL3655776,CC(C)n1cnc2c(NCc3cccnc3)nc(NCC(O)C(F)(F)F)nc21,570.0,6.24
CHEMBL553906,Cc1nnc2sc(-c3ccc(N)cc3)nn12,570.0,6.24
CHEMBL233554,CN(C)CCNS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=N)NC3=O)o2)cc1,570.0,6.24
CHEMBL3421962,CN1CCN(c2ccc(Nc3cc(-c4c[nH]c5cnccc45)ncn3)cc2)CC1,577.0,6.24
CHEMBL3896827,CC1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC(C)N1CC1CC1,570.0,6.24
CHEMBL2442291,Cc1nnc(-c2cccc(-c3cnn4ccc(NCCN)nc34)c2)o1,580.0,6.24
CHEMBL5570663,Cn1cc(S(=O)(=O)N2CCC(Nc3ncc(C(F)(F)F)c(-c4cnn(CC(F)(F)F)c4)n3)CC2)cn1,585.0,6.23
CHEMBL5641843,Cc1nn2c(-c3ccc(Br)cc3)ccnc2c1/C(N)=N/O,590.0,6.23
CHEMBL507249,O[C@H]1CC[C@H](c2n[nH]cc2-c2ccnc(NC3CCCC3)n2)CC1,590.0,6.23
CHEMBL278894,CC(C)(C)Nc1nc(C(F)(F)F)nc2ccc(-c3cccc(N)c3)cc12,600.0,6.22
CHEMBL420135,COc1cccc(C(=O)Nc2cc(C3CC3)[nH]n2)c1,600.0,6.22
CHEMBL3884319,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,605.0,6.22
CHEMBL1242833,CC(C)(C)Nc1nc(C(F)(F)F)nc2ccc(Nc3ccccc3)cc12,600.0,6.22
CHEMBL1081629,Cc1cc2cc(-c3nnc(NC[C@@H](N)Cc4ccc(C(F)(F)F)cc4)s3)ccc2cn1,607.0,6.22
CHEMBL397531,CCNC(=O)N1CCC(Nc2ncc(Cl)c(-c3cnc4ccccn34)n2)CC1,605.0,6.22
CHEMBL188673,COc1ccccc1C(=O)c1ccc2nc(N)c(C(=O)c3c(F)cccc3F)n2c1,603.0,6.22
CHEMBL418985,CS(=O)(=O)Nc1ccc(Nc2cc(-c3cccc(Br)c3)[nH]n2)cc1,602.0,6.22
CHEMBL5269885,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(N[C@H](CO)Cc5ccccc5)c4)cc23)cc1,595.0,6.22
CHEMBL3621496,CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(-c4ccccc4F)c23)CC1,610.0,6.21
CHEMBL4297488,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@H]3CCNC[C@@H]3O)nc12,620.0,6.21
CHEMBL233970,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)c(C(F)(F)F)c3)o2)S1,610.0,6.21
CHEMBL3955667,C[C@H](O)CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)C[C@@H]1C,616.0,6.21
CHEMBL392615,CNC(=O)CN1CCC[C@@H](Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,612.0,6.21
CHEMBL73645,Cc1nc2ccccn2c1-c1ccnc(Nc2ccc(Cl)cc2)n1,620.0,6.21
CHEMBL3642653,N#Cc1cnn2c(NCc3ccncc3)cc(-c3ccccc3)nc12,620.0,6.21
CHEMBL5426122,S=C(Nc1cccc(Cl)c1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1,621.93,6.21
CHEMBL5283549,O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@@H](CO)Cc4ccccc4)c3)cc12)c1ccccc1,609.0,6.21
CHEMBL1957102,COc1ccc(-c2ocnc2C(=O)NCc2ccnc(Cl)c2)cc1Cl,630.96,6.2
CHEMBL3984385,COc1cc(F)ccc1-c1nc(Nc2cc(CS(C)(=O)=NC#N)cc(C(F)(F)C(F)(F)F)c2)ncc1F,630.0,6.2
CHEMBL4471323,CCC1SCC(=O)N1c1c(C#N)c2n(c1C(=O)Nc1ccccc1)CCC2,630.0,6.2
CHEMBL2207198,O=C(NCCCNc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1C1CC1)C1CCC1,630.0,6.2
CHEMBL3967732,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCN(C5CCC5)CC4)cn3)nc12,628.0,6.2
CHEMBL115047,CCc1cc(NC(=O)c2ccc(Br)cc2)n[nH]1,630.0,6.2
CHEMBL421207,O=C(Nc1n[nH]c2cc(-c3ccco3)ccc12)C1CC1,631.0,6.2
CHEMBL232123,Cc1cc(N)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,630.0,6.2
CHEMBL1957226,COc1cc(CNC(=O)c2ncoc2-c2ccc(OC)c(Cl)c2)ccn1,630.96,6.2
CHEMBL6007400,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1,647.0,6.19
CHEMBL114432,CCCc1cc(NC(=O)c2ccc(Br)cc2)n[nH]1,650.0,6.19
CHEMBL232737,Cc1cc(N2CCN(C)CC2)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,640.0,6.19
CHEMBL260231,O=C(Nc1n[nH]c2nc(-c3cccs3)c(Br)cc12)C1CC1,639.0,6.19
CHEMBL3934575,CC1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CCN1CCC(C)(C)C,646.0,6.19
CHEMBL5199259,[2H]C([2H])([2H])NS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@H](O)C2)C(=O)C32CC2)cc1,642.0,6.19
CHEMBL6191482,CCN(/C=C/c1nc(Nc2ccccc2)nc2[nH]cnc12)CC,650.0,6.19
CHEMBL5787921,CN[C@H](C)C(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CC6)c5c4)n3)ccc2C1,661.0,6.18
CHEMBL455946,NS(=O)(=O)c1ccc(NC(=O)c2n[nH]c3ccccc23)cc1,660.0,6.18
CHEMBL1234089,N=C(N)NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,660.0,6.18
CHEMBL1823655,O=C(N[C@@H](c1ccc(Cl)c(Cl)c1)C1CNC1)c1ccc2cnccc2c1,680.0,6.17
CHEMBL4446626,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1CCCC1,670.0,6.17
CHEMBL74680,Clc1cccc(Nc2nccc(-n3cnc4ccccc43)n2)c1,680.0,6.17
CHEMBL2035048,C1=C/COCc2ccc(o2)-c2ccnc(n2)Nc2cccc(c2)COC/1,680.0,6.17
CHEMBL5179962,CNS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@H](O)C2)C(=O)C32CC2)cc1,670.0,6.17
CHEMBL460746,O=C(NC(=S)Nc1ccc(O)c(-c2nc3ccccc3s2)c1)c1ccc([N+](=O)[O-])cc1,700.0,6.16
CHEMBL269850,NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,690.0,6.16
CHEMBL133342,CC[C@@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,700.0,6.16
CHEMBL4455210,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1CC1,700.0,6.16
CHEMBL14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,700.0,6.16
CHEMBL477863,CCCOc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(I)cc32)nc1O,700.0,6.16
CHEMBL5633539,NC(=O)c1cccc2[nH]c(NC(=O)c3cccc(C(=O)N4CCC(Nc5ncc(I)cn5)CC4)c3)nc12,689.4,6.16
CHEMBL3823030,Cc1nn(C2CCN(C(=O)[C@@H](C)O)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,700.0,6.16
CHEMBL5505818,CCC(=O)Nc1ccc(CNc2nc(O[C@H]3CCCNC3)nc3c(C(C)C)cnn23)cc1,697.6,6.16
CHEMBL6056335,CN(C)C/C=C/C(=O)Nc1ccc(S(=O)(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,689.0,6.16
CHEMBL507536,CC(C)(C)c1cnc(CSc2cnc(N)s2)o1,690.0,6.16
CHEMBL4744850,CN(C)C/C=C/C(=O)Nc1ccc(S(=O)(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,689.0,6.16
CHEMBL1922121,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)C,690.0,6.16
CHEMBL430507,CN(C)CC(O)COc1ccc(Nc2nccc(N(CC#N)c3cc(Cl)ccc3Cl)n2)cc1,700.0,6.16
CHEMBL2163984,Fc1ccc(Nc2cc(NC3CCCNC3)nc3ccnn23)cc1Cl,700.0,6.16
CHEMBL5573816,CS(=O)(=O)N1CCC(Nc2ncc(C(F)(F)F)c(-c3cnn(CC(F)(F)F)c3)n2)CC1,709.0,6.15
CHEMBL5542710,CC(=O)Nc1ccc(CNc2nc(NC3CCOCC3)nc3c(C(C)C)cnn23)cc1,712.75,6.15
CHEMBL3656841,COC[C@@H](C)N[C@H]1CC[C@H](Nc2cc(-c3cccc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1,706.0,6.15
CHEMBL111897,COc1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1,704.69,6.15
CHEMBL5999796,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(C)C)C5)ncc3F)cc2n1C1CC1,710.0,6.15
CHEMBL1760035,COc1cc(Nc2nccc(Nc3cnc4ccccc4c3)n2)cc(OC)c1OC,711.0,6.15
CHEMBL5573253,CN1CCC(n2cc(-c3nc(NC4CCN(S(C)(=O)=O)CC4)ncc3C(F)(F)F)cn2)CC1,708.0,6.15
CHEMBL5639303,COc1ccc(-c2ccnc3c(-c4noc(C)n4)c(C)nn23)cc1,710.0,6.15
CHEMBL2035055,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,710.0,6.15
CHEMBL5542095,CC(=O)Nc1ccc(CNc2nc(NC(CO)CO)nc3c(C(C)C)cnn23)cc1,708.9,6.15
CHEMBL443198,O=C(CO)Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1,730.0,6.14
CHEMBL2436977,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5cnc6[nH]ccc6c5)c4c3)cc2)CC1,720.0,6.14
CHEMBL5414410,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1,722.27,6.14
CHEMBL203569,NS(=O)(=O)c1ccc(Nc2cc(NC3CCCCC3)nc3ncnn23)cc1,730.0,6.14
CHEMBL5591779,CC(=O)N[C@H]1CC[C@H](c2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)CC1,734.55,6.13
CHEMBL5190067,[2H]C([2H])([2H])NS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@]2(C)O)C(=O)C32CC2)cc1,746.0,6.13
CHEMBL5273413,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(N[C@H](CO)c5ccccc5)c4)cc23)cc1,756.0,6.12
CHEMBL3916385,CCN(CC)C1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,755.0,6.12
CHEMBL448316,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(F)cc(F)cc1F,750.0,6.12
CHEMBL5505745,CCC(=O)Nc1ccc(CNc2nc(NC3CCNCC3)nc3c(C(C)C)cnn23)cc1,757.4,6.12
CHEMBL3906489,CCOC(=O)N=S(C)(=O)Cc1cccc(Nc2ncc(F)c(-c3ccc(F)cc3OC)n2)c1,780.0,6.11
CHEMBL3655774,CC[C@H](Nc1nc(NCc2ncccc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O,770.0,6.11
CHEMBL5177698,CNc1nc(C(=O)/C=C/c2ccc(OC)cc2)c(C)s1,780.0,6.11
CHEMBL3892881,CS(=N)(=O)Cc1cccc(Nc2ncc(F)c(-c3ccc(F)cc3OCc3ccc(F)cc3)n2)c1,770.0,6.11
CHEMBL5169515,C[C@@H]1CCC[C@H]1N1C(=O)C2(CC2)c2cnc(Nc3ccc(S(=O)(=O)NCCO)cc3)nc21,770.0,6.11
CHEMBL4538174,C[C@@H](NC(=O)Nc1cc2[nH]ncc2c(CO)n1)c1ccccc1,790.0,6.1
CHEMBL1800218,Nc1nccc(-c2cc(N3CCOCC3)ccc2O)n1,790.0,6.1
CHEMBL1957085,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1,794.33,6.1
CHEMBL5555640,CCC(=O)Nc1ccc(CNc2nc(NC3CCN(C)CC3)nc3c(C(C)C)cnn23)cc1,793.2,6.1
CHEMBL3109955,Clc1ccccc1Nc1cc2[nH]c(-c3cn[nH]c3)cc2cn1,800.0,6.1
CHEMBL5276424,O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@@H](O)c4ccccc4)c3)cc12)c1ccccc1,802.0,6.1
CHEMBL3897592,C[C@@H](O)CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)C[C@@H]1C,789.0,6.1
CHEMBL83980,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCCO)nc21,800.0,6.1
